epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,534.876,1.17448,1.01499,1.59941,0.88958,0.93284,0.9691,0.60504,1.40427,0.64813,1.77104,0.0003764,0.0003764,0.0003764
125,539.127,1.19093,0.96795,1.57575,0.88489,0.92632,0.96761,0.58599,1.46628,0.65831,1.83715,0.0003632,0.0003632,0.0003632
126,543.439,1.20279,0.90663,1.55799,0.88814,0.92632,0.96916,0.59245,1.42984,0.64433,1.78967,0.00035,0.00035,0.00035
127,547.822,1.27649,1.04864,1.62575,0.96744,0.89474,0.9835,0.6098,1.31091,0.61638,1.66878,0.0003368,0.0003368,0.0003368
128,552.092,1.17702,1.027,1.56856,0.97741,0.91109,0.9869,0.60912,1.29946,0.59572,1.66865,0.0003236,0.0003236,0.0003236
129,556.377,1.28051,0.97445,1.59915,0.97752,0.91525,0.98732,0.60013,1.32311,0.60073,1.69823,0.0003104,0.0003104,0.0003104
130,560.73,1.21233,0.95772,1.61426,0.91279,0.99159,0.98848,0.61041,1.30827,0.5867,1.6819,0.0002972,0.0002972,0.0002972
131,565.119,1.28468,1.01393,1.62269,0.90853,0.98947,0.98773,0.63386,1.22249,0.5779,1.5936,0.000284,0.000284,0.000284
132,569.231,1.17224,0.92482,1.51436,0.91657,0.98947,0.98788,0.64359,1.17166,0.5726,1.54347,0.0002708,0.0002708,0.0002708
133,573.512,1.20018,1.00491,1.58095,0.98867,0.91867,0.98793,0.65586,1.12543,0.56641,1.50348,0.0002576,0.0002576,0.0002576
134,577.702,1.20366,0.94335,1.55319,0.96735,0.93551,0.98665,0.67246,1.11209,0.55625,1.48048,0.0002444,0.0002444,0.0002444
135,582.002,1.15001,0.94065,1.51624,0.90783,0.98947,0.98688,0.67117,1.12506,0.57994,1.48784,0.0002312,0.0002312,0.0002312
136,586.368,1.20937,1.00845,1.57084,0.91198,0.98947,0.98655,0.66488,1.12857,0.57714,1.48619,0.000218,0.000218,0.000218
137,590.55,1.19781,0.8667,1.51189,0.92067,0.97732,0.9888,0.66221,1.14245,0.57975,1.49843,0.0002048,0.0002048,0.0002048
138,594.8,1.18904,0.96423,1.53569,0.92179,0.96842,0.98885,0.67199,1.11465,0.58684,1.47271,0.0001916,0.0001916,0.0001916
139,599.178,1.20389,1.00812,1.56614,0.92078,0.97879,0.98883,0.69834,1.08618,0.58127,1.44559,0.0001784,0.0001784,0.0001784
140,603.521,1.10876,0.89218,1.50169,0.91183,0.97977,0.98854,0.69688,1.09711,0.5731,1.45435,0.0001652,0.0001652,0.0001652
141,607.343,0.89775,0.85929,1.42327,0.91255,0.98859,0.98812,0.69,1.11407,0.56643,1.46804,0.000152,0.000152,0.000152
142,611.094,0.90618,0.90524,1.45505,0.89627,0.97895,0.98628,0.6766,1.14046,0.55298,1.49075,0.0001388,0.0001388,0.0001388
143,614.831,0.95698,0.85435,1.45326,0.93284,0.93684,0.98526,0.67185,1.14727,0.54752,1.49741,0.0001256,0.0001256,0.0001256
144,618.552,0.96765,0.78116,1.47768,0.92716,0.93684,0.98344,0.68307,1.12307,0.54729,1.47308,0.0001124,0.0001124,0.0001124
145,622.331,0.88376,0.78498,1.41087,0.93147,0.93684,0.98304,0.68531,1.12698,0.54912,1.47233,9.92e-05,9.92e-05,9.92e-05
146,626.083,0.90754,0.74637,1.41491,0.94674,0.93567,0.98107,0.69055,1.09868,0.55669,1.44263,8.6e-05,8.6e-05,8.6e-05
147,629.853,0.90588,0.72899,1.48654,0.93678,0.93592,0.97841,0.69575,1.07514,0.55721,1.4195,7.28e-05,7.28e-05,7.28e-05
148,633.63,0.97615,0.70271,1.54604,0.92468,0.93684,0.97879,0.7071,1.01721,0.56184,1.37411,5.96e-05,5.96e-05,5.96e-05
149,637.338,1.22498,1.83337,1.56066,0.9267,0.93684,0.97924,0.71686,1.00557,0.55996,1.36369,4.64e-05,4.64e-05,4.64e-05
150,641.18,0.98683,0.71206,1.39962,0.93284,0.93684,0.98055,0.71581,0.99992,0.55624,1.359,3.32e-05,3.32e-05,3.32e-05
