epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,12893.6,0.8735,1.51341,0.02026,0.82495,0.83333,0.88881,0.7847,0.5106,0.63488,0.01697,0.0002212,0.0002212,0.0002212
120,13000.2,0.85347,1.43532,0.02,0.83655,0.84535,0.88921,0.78488,0.50646,0.61286,0.01691,0.0002146,0.0002146,0.0002146
121,13107,0.87364,1.50958,0.02068,0.85739,0.82865,0.89222,0.79459,0.50243,0.59311,0.0165,0.000208,0.000208,0.000208
122,13213.7,0.87759,1.51563,0.02061,0.83767,0.83633,0.89655,0.7839,0.55205,0.5751,0.01791,0.0002014,0.0002014,0.0002014
123,13320.3,0.87369,1.53084,0.0212,0.827,0.84296,0.88657,0.7752,0.5505,0.6313,0.01785,0.0001948,0.0001948,0.0001948
124,13427.4,0.86506,1.48393,0.02067,0.85706,0.83876,0.89826,0.78947,0.53004,0.60456,0.01722,0.0001882,0.0001882,0.0001882
125,13534.7,0.88559,1.47546,0.02202,0.86939,0.81571,0.8891,0.78709,0.52409,0.60257,0.01708,0.0001816,0.0001816,0.0001816
126,13641.6,0.87278,1.52528,0.02066,0.87725,0.8315,0.90044,0.80123,0.49982,0.56067,0.01641,0.000175,0.000175,0.000175
127,13748.3,0.88904,1.54918,0.02123,0.83954,0.82195,0.88431,0.79127,0.49933,0.62799,0.01664,0.0001684,0.0001684,0.0001684
128,13855.1,0.82781,1.47179,0.01972,0.84128,0.83104,0.89425,0.79923,0.4944,0.61425,0.01645,0.0001618,0.0001618,0.0001618
129,13962.4,0.86332,1.51944,0.02072,0.87969,0.82983,0.89954,0.80791,0.4842,0.60468,0.01587,0.0001552,0.0001552,0.0001552
130,14068.9,0.85192,1.47912,0.02013,0.87934,0.82479,0.9031,0.80943,0.47346,0.56813,0.0155,0.0001486,0.0001486,0.0001486
131,14175.1,0.83781,1.47771,0.01962,0.87417,0.8343,0.90568,0.81078,0.47406,0.56036,0.01548,0.000142,0.000142,0.000142
132,14282.2,0.85982,1.5155,0.02053,0.85094,0.84124,0.90377,0.81002,0.47054,0.60182,0.01543,0.0001354,0.0001354,0.0001354
133,14389,0.83772,1.42975,0.02004,0.8874,0.81789,0.90431,0.80721,0.48792,0.60655,0.01601,0.0001288,0.0001288,0.0001288
134,14495.7,0.84935,1.42822,0.02058,0.88524,0.82297,0.90185,0.80515,0.48256,0.58341,0.0157,0.0001222,0.0001222,0.0001222
135,14603,0.85705,1.42819,0.02032,0.88211,0.83255,0.90239,0.80913,0.47738,0.59661,0.01569,0.0001156,0.0001156,0.0001156
136,14709.5,0.87265,1.43775,0.02075,0.89072,0.82178,0.90299,0.80722,0.48284,0.58033,0.01575,0.000109,0.000109,0.000109
137,14816.5,0.84793,1.46689,0.02037,0.87002,0.81832,0.90137,0.80819,0.47544,0.56684,0.01549,0.0001024,0.0001024,0.0001024
138,14922.6,0.86533,1.49596,0.02034,0.88769,0.81566,0.90532,0.81221,0.46595,0.53935,0.01502,9.58e-05,9.58e-05,9.58e-05
139,15029.5,0.83278,1.3995,0.01976,0.84917,0.84649,0.90667,0.81666,0.46505,0.53548,0.01499,8.92e-05,8.92e-05,8.92e-05
140,15137.2,0.85163,1.44537,0.02037,0.86708,0.84552,0.90991,0.82114,0.45879,0.51192,0.01466,8.26e-05,8.26e-05,8.26e-05
141,15230.4,0.59045,0.99755,0.01994,0.85503,0.77742,0.88335,0.78315,0.51004,0.64239,0.01664,7.6e-05,7.6e-05,7.6e-05
142,15322.9,0.58386,0.78427,0.01949,0.87289,0.79277,0.87808,0.78045,0.51182,0.60319,0.01683,6.94e-05,6.94e-05,6.94e-05
143,15416.1,0.54703,0.72889,0.01863,0.87332,0.81369,0.89134,0.79166,0.49614,0.54425,0.01603,6.28e-05,6.28e-05,6.28e-05
144,15508.8,0.55983,0.69005,0.0183,0.89507,0.79552,0.89931,0.80129,0.49117,0.50424,0.01596,5.62e-05,5.62e-05,5.62e-05
145,15601.5,0.55898,0.65052,0.01836,0.88089,0.82918,0.9064,0.80909,0.48966,0.50756,0.01593,4.96e-05,4.96e-05,4.96e-05
146,15694.3,0.527,0.64402,0.01694,0.91639,0.80741,0.90904,0.8164,0.47018,0.49305,0.01526,4.3e-05,4.3e-05,4.3e-05
147,15787.1,0.56728,0.65735,0.01897,0.86343,0.83659,0.90856,0.81929,0.4671,0.49046,0.0152,3.64e-05,3.64e-05,3.64e-05
148,15879.6,0.53131,0.63164,0.01752,0.86883,0.83857,0.91295,0.82353,0.46656,0.48179,0.01509,2.98e-05,2.98e-05,2.98e-05
149,15972.5,0.53309,0.58572,0.01748,0.88186,0.83069,0.91162,0.82036,0.46725,0.49574,0.01505,2.32e-05,2.32e-05,2.32e-05
150,16065.2,0.53907,0.60824,0.01793,0.86339,0.8423,0.91235,0.82021,0.46756,0.50061,0.01513,1.66e-05,1.66e-05,1.66e-05
