epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,5400.83,0.67219,0.41839,0.01602,0.97566,0.95737,0.98578,0.85547,0.58215,0.26918,0.02345,0.000253086,0.000253086,0.000253086
119,5446.53,0.6722,0.41848,0.01607,0.96388,0.96899,0.98798,0.86887,0.53793,0.24058,0.02158,0.000245753,0.000245753,0.000245753
120,5492.48,0.68372,0.42208,0.01672,0.98296,0.93967,0.9865,0.87801,0.51467,0.24067,0.02063,0.000238421,0.000238421,0.000238421
121,5538.47,0.66246,0.42913,0.01587,0.97947,0.96058,0.98782,0.87215,0.52991,0.24477,0.02129,0.000231088,0.000231088,0.000231088
122,5583.99,0.64621,0.40554,0.01519,0.97297,0.96362,0.98819,0.87498,0.52142,0.25329,0.02094,0.000223755,0.000223755,0.000223755
123,5631.29,0.63696,0.39984,0.01513,0.98325,0.96327,0.98822,0.87911,0.52144,0.23078,0.02079,0.000216423,0.000216423,0.000216423
124,5680.15,0.63304,0.41244,0.01455,0.98685,0.9545,0.98823,0.87479,0.53275,0.22845,0.02142,0.00020909,0.00020909,0.00020909
125,5725.29,0.62827,0.39377,0.01472,0.97435,0.96315,0.98806,0.88616,0.48886,0.22338,0.0196,0.000201758,0.000201758,0.000201758
126,5771.05,0.63832,0.4217,0.01521,0.97787,0.96127,0.98894,0.88068,0.50433,0.22887,0.02026,0.000194425,0.000194425,0.000194425
127,5816.7,0.64573,0.39269,0.01532,0.98048,0.96902,0.98922,0.88649,0.49068,0.2178,0.01958,0.000187092,0.000187092,0.000187092
128,5862.19,0.61501,0.38303,0.01472,0.98464,0.9467,0.98886,0.88068,0.50255,0.23395,0.0202,0.00017976,0.00017976,0.00017976
129,5907.99,0.62604,0.38848,0.01506,0.97823,0.94914,0.98657,0.8797,0.50191,0.23623,0.01997,0.000172427,0.000172427,0.000172427
130,5954.19,0.62066,0.39504,0.01485,0.98687,0.95191,0.98918,0.87878,0.5179,0.23392,0.02067,0.000165095,0.000165095,0.000165095
131,5999.88,0.62151,0.38497,0.01426,0.9848,0.95802,0.9899,0.88825,0.48406,0.23045,0.01933,0.000157762,0.000157762,0.000157762
132,6045.49,0.62158,0.40312,0.01479,0.97027,0.96501,0.98822,0.88248,0.49683,0.24045,0.01984,0.000150429,0.000150429,0.000150429
133,6091.28,0.62494,0.40606,0.01497,0.97316,0.96829,0.9889,0.88348,0.48894,0.23156,0.01943,0.000143097,0.000143097,0.000143097
134,6136.83,0.60398,0.34903,0.01426,0.97658,0.96788,0.98933,0.88752,0.49036,0.22226,0.01945,0.000135764,0.000135764,0.000135764
135,6182.38,0.62979,0.40353,0.01506,0.97441,0.96376,0.98893,0.88452,0.49186,0.22718,0.0197,0.000128432,0.000128432,0.000128432
136,6228.05,0.60357,0.3836,0.01441,0.97111,0.96619,0.98912,0.88633,0.48217,0.22681,0.01924,0.000121099,0.000121099,0.000121099
137,6273.84,0.62422,0.39328,0.01491,0.96814,0.96442,0.98906,0.88688,0.48807,0.22441,0.01942,0.000113766,0.000113766,0.000113766
138,6319.65,0.60013,0.37286,0.01415,0.97418,0.96644,0.98797,0.88629,0.48229,0.2206,0.01916,0.000106434,0.000106434,0.000106434
139,6365.04,0.61185,0.35777,0.01445,0.98384,0.95752,0.98806,0.87989,0.49705,0.22225,0.02001,9.91012e-05,9.91012e-05,9.91012e-05
140,6410.63,0.60606,0.38408,0.01445,0.97722,0.96734,0.9895,0.8875,0.48304,0.21528,0.01923,9.17686e-05,9.17686e-05,9.17686e-05
141,6511.99,0.49356,0.31831,0.01892,0.96883,0.94958,0.98481,0.87635,0.51394,0.25397,0.02039,8.4436e-05,8.4436e-05,8.4436e-05
142,6557.13,0.49145,0.29061,0.01861,0.97136,0.95567,0.98772,0.87512,0.51729,0.24367,0.02067,7.71034e-05,7.71034e-05,7.71034e-05
143,6602.32,0.47606,0.26646,0.01761,0.97763,0.94923,0.98698,0.87233,0.52751,0.24398,0.02099,6.97708e-05,6.97708e-05,6.97708e-05
144,6647.1,0.46652,0.27321,0.0174,0.98219,0.95037,0.98781,0.87995,0.51133,0.22908,0.02033,6.24382e-05,6.24382e-05,6.24382e-05
145,6691.88,0.46243,0.27048,0.0173,0.98025,0.95328,0.98461,0.87969,0.50325,0.23461,0.01996,5.51056e-05,5.51056e-05,5.51056e-05
146,6736.83,0.44946,0.26636,0.01691,0.98277,0.95077,0.98411,0.87809,0.50791,0.23368,0.02022,4.7773e-05,4.7773e-05,4.7773e-05
147,6781.76,0.45618,0.25882,0.01723,0.97899,0.96118,0.98468,0.88249,0.49767,0.2271,0.01976,4.04404e-05,4.04404e-05,4.04404e-05
148,6826.79,0.44617,0.24972,0.01648,0.98614,0.95911,0.98527,0.88521,0.49385,0.22283,0.01958,3.31078e-05,3.31078e-05,3.31078e-05
149,6871.73,0.44641,0.24582,0.01661,0.98813,0.95431,0.98581,0.88288,0.49898,0.22948,0.0198,2.57752e-05,2.57752e-05,2.57752e-05
150,6916.4,0.44389,0.25178,0.01644,0.98541,0.95334,0.98429,0.87999,0.50267,0.23306,0.01995,1.84426e-05,1.84426e-05,1.84426e-05
