epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,14144.3,0.87508,1.68782,1.41773,0.59089,0.64806,0.64161,0.52132,0.66419,1.48907,1.21134,0.000109,0.000109,0.000109
137,14250.9,0.84323,1.66794,1.40222,0.67499,0.61015,0.66652,0.54842,0.64138,1.39432,1.19369,0.0001024,0.0001024,0.0001024
138,14356.4,0.84651,1.74098,1.3943,0.64919,0.62943,0.6582,0.54071,0.64506,1.3255,1.19364,9.58e-05,9.58e-05,9.58e-05
139,14461.6,0.83087,1.63241,1.37959,0.62802,0.64024,0.65962,0.55065,0.63194,1.32964,1.176,8.92e-05,8.92e-05,8.92e-05
140,14567.5,0.85389,1.69378,1.39081,0.62121,0.63723,0.64127,0.53809,0.61971,1.3876,1.16451,8.26e-05,8.26e-05,8.26e-05
141,14658.3,0.63079,1.98449,1.36651,0.59755,0.59881,0.5982,0.49262,0.67215,1.85413,1.20917,7.6e-05,7.6e-05,7.6e-05
142,14749.1,0.59902,1.38597,1.31338,0.61316,0.62612,0.64191,0.52698,0.65846,1.61242,1.1865,6.94e-05,6.94e-05,6.94e-05
143,14839.8,0.56786,1.28945,1.31851,0.62336,0.62244,0.63193,0.52095,0.64718,1.64943,1.17891,6.28e-05,6.28e-05,6.28e-05
144,14930.1,0.57382,1.41502,1.29079,0.61399,0.62115,0.62702,0.51949,0.63781,1.53793,1.17022,5.62e-05,5.62e-05,5.62e-05
145,15024.1,0.58755,1.23932,1.30456,0.63255,0.6224,0.63849,0.52615,0.63822,1.55163,1.17033,4.96e-05,4.96e-05,4.96e-05
146,15118.9,0.55533,1.18332,1.26339,0.66215,0.61492,0.67365,0.55913,0.63783,1.41023,1.15919,4.3e-05,4.3e-05,4.3e-05
147,15220.2,0.57302,1.52459,1.29476,0.65086,0.63109,0.68381,0.56408,0.63902,1.33645,1.15394,3.64e-05,3.64e-05,3.64e-05
148,15383,0.54173,1.27576,1.26371,0.6496,0.65646,0.69682,0.58064,0.61899,1.31058,1.14425,2.98e-05,2.98e-05,2.98e-05
149,15475.4,0.54827,1.16269,1.2757,0.60925,0.68257,0.69399,0.58112,0.6197,1.37448,1.14281,2.32e-05,2.32e-05,2.32e-05
150,15568.3,0.56303,1.14661,1.29988,0.60043,0.69637,0.69245,0.58032,0.61283,1.38974,1.14064,1.66e-05,1.66e-05,1.66e-05
